instance_id	cutoff_epoch	historical_path_rows	time_ineligible_path_rows	historical_artifacts	time_ineligible_artifacts	top20_equal_after_strict_filter	top50_equal_after_strict_filter	packed_entities_4000	packed_4000_equal_after_strict_filter	current_top20_sha256	strict_top20_sha256
sympy__sympy-13757	1513508924.0	0	0			1	1	18	1	e4dcb188f4122b8830a3f389ddc13299b72403d92e189fd8f3e5e24509b2ae80	e4dcb188f4122b8830a3f389ddc13299b72403d92e189fd8f3e5e24509b2ae80
sympy__sympy-13798	1514311963.0	0	0			1	1	14	1	d19842dc0b0b83304e740f784375d4f2259be09f92a21f164084e4bde74c08ef	d19842dc0b0b83304e740f784375d4f2259be09f92a21f164084e4bde74c08ef
sympy__sympy-13852	1515282891.0	0	0			1	1	15	1	c2554f41fcb9e11206356f821e4a7f3573fbaf8c08007ae0f6096418065d8aaa	c2554f41fcb9e11206356f821e4a7f3573fbaf8c08007ae0f6096418065d8aaa
sympy__sympy-13877	1515549334.0	0	0			1	1	20	1	2a8339bd293601b451f5f3e1f73aadffa2dd5607c07920da8fd3064dabb42d59	2a8339bd293601b451f5f3e1f73aadffa2dd5607c07920da8fd3064dabb42d59
sympy__sympy-13878	1515567658.0	0	0			1	1	33	1	8cb5e4e4a9fd51a5c32410e2778eab37ec212717c39ea7ceb69b66edbc6df68b	8cb5e4e4a9fd51a5c32410e2778eab37ec212717c39ea7ceb69b66edbc6df68b
sympy__sympy-13974	1516472759.0	0	0			1	1	20	1	c4df84e1969c69d68f0a4efdd28531bb082ebac418b2f4168186e6282196346b	c4df84e1969c69d68f0a4efdd28531bb082ebac418b2f4168186e6282196346b
sympy__sympy-14248	1518863924.0	0	0			1	1	32	1	d56a3dc332fb46f0ed339d2985879585e8afff7753cd7456ce7e7ecf0909efd4	d56a3dc332fb46f0ed339d2985879585e8afff7753cd7456ce7e7ecf0909efd4
sympy__sympy-14531	1521396933.0	0	0			1	1	34	1	17fa4f43429baca49222b4de062ab6ca0f517b944cced13dc7c33d43e78c13e6	17fa4f43429baca49222b4de062ab6ca0f517b944cced13dc7c33d43e78c13e6
sympy__sympy-14711	1526144420.0	0	0			1	1	19	1	ed9becd6af55d5a12dff4382199ed6810eeb9fd11c893706e9149dcae7c7df73	ed9becd6af55d5a12dff4382199ed6810eeb9fd11c893706e9149dcae7c7df73
sympy__sympy-14976	1532540287.0	0	0			1	1	18	1	1583e1452966f57bf84c4314eaebc319e8f4de10987e87730c587cd061222f71	1583e1452966f57bf84c4314eaebc319e8f4de10987e87730c587cd061222f71
sympy__sympy-15017	1533266104.0	0	0			1	1	25	1	cc1db328e61d0feaaeb218a2c953695a5efe37dfa3c0955d738b0c768c322fdf	cc1db328e61d0feaaeb218a2c953695a5efe37dfa3c0955d738b0c768c322fdf
sympy__sympy-15345	1538719231.0	0	0			1	1	20	1	b21a5c4d6b39464630a6791064844c3252e8ee3afc3020acf891aeadc396f86b	b21a5c4d6b39464630a6791064844c3252e8ee3afc3020acf891aeadc396f86b
sympy__sympy-15349	1538855127.0	0	0			1	1	16	1	a92bb936bd861e078548279926285bfa932bde3d10042b05cb5a1b143a76bb66	a92bb936bd861e078548279926285bfa932bde3d10042b05cb5a1b143a76bb66
sympy__sympy-15599	1544118349.0	0	0			1	1	19	1	ebdc8dfee9061fa1013f5d2b56c58e2cc4de9400f3d8e1244bf03cbe3700dbe1	ebdc8dfee9061fa1013f5d2b56c58e2cc4de9400f3d8e1244bf03cbe3700dbe1
sympy__sympy-15809	1547964506.0	0	0			1	1	25	1	f0a6d99bb1c0cc67806058ffc86dc7f1f107a73fd58b322d77185ad8e4460b28	f0a6d99bb1c0cc67806058ffc86dc7f1f107a73fd58b322d77185ad8e4460b28
sympy__sympy-15875	1548731931.0	0	0			1	1	19	1	3ca3bde7dbf179a8eb15e72949f85ea64026ea263f372dc7236540bd0cb4e77e	3ca3bde7dbf179a8eb15e72949f85ea64026ea263f372dc7236540bd0cb4e77e
sympy__sympy-15976	1550070157.0	0	0			1	1	22	1	04d0f2ce574d8b87bd12dd7909057753fcfeef1558a4ad35c87e65168b73642c	04d0f2ce574d8b87bd12dd7909057753fcfeef1558a4ad35c87e65168b73642c
sympy__sympy-16450	1553623202.0	0	0			1	1	13	1	54ef860110873298655fa6cc0bfe391a04ad1efc49f9e32ced2b9d0259134b4f	54ef860110873298655fa6cc0bfe391a04ad1efc49f9e32ced2b9d0259134b4f
sympy__sympy-16597	1554727750.0	0	0			1	1	17	1	6138187cd74bf7dee6c23393f51085ed929e6a9fb02539bb157ce8320c8b42ee	6138187cd74bf7dee6c23393f51085ed929e6a9fb02539bb157ce8320c8b42ee
sympy__sympy-16766	1556748137.0	0	0			1	1	28	1	569a0f4e79227e21ed92152f6a4ce5b2a775209f42f3e16e620562166867645b	569a0f4e79227e21ed92152f6a4ce5b2a775209f42f3e16e620562166867645b
sympy__sympy-16792	1557373254.0	0	0			1	1	16	1	6862aa7e91cc495fd1dec8995e12a88d97df6fcff6edb9944c110c679309b32c	6862aa7e91cc495fd1dec8995e12a88d97df6fcff6edb9944c110c679309b32c
sympy__sympy-16886	1558763725.0	0	0			1	1	17	1	43c035bcc8638b3e2b49370758df5ed186746aac6857fd16b80644f450f75a96	43c035bcc8638b3e2b49370758df5ed186746aac6857fd16b80644f450f75a96
sympy__sympy-17139	1562008638.0	0	0			1	1	12	1	d9e1e2211702545f0f769ed7d94842ea3a970a71cc15bf51f5d3e85d0caccd6c	d9e1e2211702545f0f769ed7d94842ea3a970a71cc15bf51f5d3e85d0caccd6c
sympy__sympy-17318	1564660536.0	0	0			1	1	13	1	cc1834111537fe63a5c1761d74011f24ec9695988aef2e20c920b35185c035b6	cc1834111537fe63a5c1761d74011f24ec9695988aef2e20c920b35185c035b6
sympy__sympy-17630	1568847391.0	0	0			1	1	27	1	b901175c4e202e3ed9855642796f47418ff56af71ddd3bc822f70bc037613c6e	b901175c4e202e3ed9855642796f47418ff56af71ddd3bc822f70bc037613c6e
sympy__sympy-17655	1569431066.0	0	0			1	1	17	1	34726a5dddf337d54241bad8130ad44b0f4966bd67f1e77631083ed9c8c4406d	34726a5dddf337d54241bad8130ad44b0f4966bd67f1e77631083ed9c8c4406d
sympy__sympy-18189	1577807124.0	0	0			1	1	12	1	44bff9396640c3562ac18e3804d1e9eb62cc8795eb4fcecff9e2fa65eead839f	44bff9396640c3562ac18e3804d1e9eb62cc8795eb4fcecff9e2fa65eead839f
